Delidog Barritas de Salmón,"[{""type_product""=>""IVA incluído800 Gr."", ""price_product""=>""8.10 €""}]",https://www.petsonic.com/8021-large_default/delidog-barritas-salmon-para-perros.jpg
Delidog Barritas de Cordero,"[{""type_product""=>""IVA incluído800 Gr."", ""price_product""=>""8.10 €""}]",https://www.petsonic.com/8019-large_default/delidog-barritas-cordero-para-perros.jpg
Delidog Barritas Grain Free,"[{""type_product""=>""IVA incluído800 Gr."", ""price_product""=>""8.10 €""}]",https://www.petsonic.com/8022-large_default/delidog-barritas-grain-free-para-perros.jpg
Barritas de Pollo con Omega-3 para Perro,"[{""type_product""=>""IVA incluído1 Kg."", ""price_product""=>""15.80 €""}]",https://www.petsonic.com/11133-large_default/hobbit-alf-barritas-pollo-omega-3-para-perros.jpg
Barritas de Cordero Omega-3 para Perro,"[{""type_product""=>""IVA incluído1 Kg."", ""price_product""=>""15.80 €""}]",https://www.petsonic.com/11132-large_default/hobbit-alf-barritas-cordero-omega-3-para-perros.jpg
Barritas de Ternera con Omega-3 para Perro,"[{""type_product""=>""IVA incluído1 Kg."", ""price_product""=>""15.80 €""}]",https://www.petsonic.com/11134-large_default/hobbit-alf-barritas-ternera-omega-3-para-perros.jpg
Bocaditos Tiernos de Salmón para Perro,"[{""type_product""=>""IVA incluído1 Unidad.16 Unidades"", ""price_product""=>""1.25 €  18.95 €""}]",https://www.petsonic.com/11081-large_default/hobbit-alf-bocaditos-tiernos-salmon-para-perros.jpg
Estrellas Tiernas de Salmón y Queso para Perro,"[{""type_product""=>""IVA incluído1 Unidad.16 Unidades"", ""price_product""=>""1.25 €  18.95 €""}]",https://www.petsonic.com/11078-large_default/hobbit-alf-estrellas-tiernas-salmon-queso-para-perros.jpg
Estrellita Tiernas de Salmón para Perro,"[{""type_product""=>""IVA incluído1 Unidad.16 Unidades"", ""price_product""=>""1.25 €  18.95 €""}]",https://www.petsonic.com/11079-large_default/hobbit-alf-estrellita-tiernas-salmon-para-perros.jpg
Estrellas Tiernas de Avestruz para Perro,"[{""type_product""=>""IVA incluído1 Unidad.16 Unidades"", ""price_product""=>""1.25 €  18.95 €""}]",https://www.petsonic.com/11080-large_default/hobbit-alf-estrellas-tiernas-avestruz-para-perros.jpg
Estrellas Tiernas de Ganso para Perro,"[{""type_product""=>""IVA incluído1 Unidad.16 Unidades"", ""price_product""=>""1.25 €  13.90 €""}]",https://www.petsonic.com/12040-large_default/hobbit-alf-estrellas-tiernas-ganso-para-perros.jpg
Bocaditos Tiernos de Carne de Caza para Perros,"[{""type_product""=>""IVA incluído1 Unidad.16 Unidades"", ""price_product""=>""1.25 €  18.95 €""}]",https://www.petsonic.com/12041-large_default/hobbit-alf-bocaditos-tiernos-carne-caza-para-perros.jpg
Fruit Mix para Perro,"[{""type_product""=>""IVA incluído1 Unidad.16 Unidades"", ""price_product""=>""1.25 €  18.95 €""}]",https://www.petsonic.com/12039-large_default/hobbit-alf-fruit-mix-para-perro.jpg
Snack Huesitos Tiernos para Perros,"[{""type_product""=>""IVA incluídoPolloCordero"", ""price_product""=>""1.80 €  1.80 €""}]",https://www.petsonic.com/5862-large_default/hobbit-alf-snack-huesitos-tiernos-para-perros.jpg
Palitos Tiernos de Ternera para Perro,"[{""type_product""=>""IVA incluído13 Unidades."", ""price_product""=>""2.95 €""}]",https://www.petsonic.com/5863-large_default/hobbit-alf-palitos-tiernos-ternera-para-perros.jpg
Hueso Piel con Fluor para Perro,"[{""type_product""=>""IVA incluído13 cm25 cm"", ""price_product""=>""1.95 €  5.75 €""}]",https://www.petsonic.com/5852-large_default/hobbit-alf-hueso-piel-fluor-para-perros.jpg
Hueso Piel Sabor Barbacoa para Perro,"[{""type_product""=>""IVA incluído13 cm"", ""price_product""=>""1.95 €""}]",https://www.petsonic.com/3143-large_default/hobbit-alf-hueso-piel-sabor-barbacoa-para-perros.jpg
Hueso de Piel Sabor Chocolate para Perro,"[{""type_product""=>""IVA incluído13 cm"", ""price_product""=>""1.95 €""}]",https://www.petsonic.com/5850-large_default/hobbit-alf-hueso-piel-sabor-chocolate-para-perros.jpg
Nudillo de Ternera Calcio para Perro,"[{""type_product""=>""IVA incluído2 Unidades"", ""price_product""=>""0.60 €""}]",https://www.petsonic.com/5854-large_default/hobbit-alf-nudillo-ternera-calcio-para-perros.jpg
Nudillo de Ternera Ahumado para Perro,"[{""type_product""=>""IVA incluído2 Unidades"", ""price_product""=>""0.60 €""}]",https://www.petsonic.com/5853-large_default/hobbit-alf-nudillo-ternera-ahumado-para-perros.jpg
Cañailla de Jamón para Perro,"[{""type_product""=>""IVA incluído2 Unidades"", ""price_product""=>""0.95 €""}]",https://www.petsonic.com/5857-large_default/hobbit-alf-canailla-jamon-para-perros.jpg
Mini Hueso Piel Fluor para Perros,"[{""type_product""=>""IVA incluído10 Unidades."", ""price_product""=>""6.30 €""}]",https://www.petsonic.com/5860-large_default/hobbit-alf-mini-hueso-piel-fluor-para-perros.jpg
Hueso Calcio con Pollo para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""2.15 €""}]",https://www.petsonic.com/11061-large_default/hobbit-alf-hueso-calcio-pollo-para-perros.jpg
Filetes de pollo y Pato para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""2.60 €""}]",https://www.petsonic.com/11054-large_default/hobbit-alf-filetes-pollo-pato-para-perros.jpg
Huesitos Puppy con Pollo para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""2.15 €""}]",https://www.petsonic.com/11055-large_default/hobbit-alf-huesitos-puppy-pollo-para-perros.jpg
Muslitos de Pollo y Calcio para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""2.15 €""}]",https://www.petsonic.com/11056-large_default/hobbit-alf-muslitos-pollo-calcio-para-perros.jpg
Snack Pescaditos con Pollo para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""2.25 €""}]",https://www.petsonic.com/11137-large_default/hobbit-alf-snack-pescaditos-pollo-para-perros.jpg
Asta de Ciervo para Perro,"[{""type_product""=>""IVA incluídoSMLXLXXL"", ""price_product""=>""4.35 €  6.15 €  10.95 €  16.75 €  19.60 €""}]",https://www.petsonic.com/11247-large_default/natural-horn-asta-ciervo-para-perros.jpg
Rosco Piel Fluor para Perro,"[{""type_product""=>""IVA incluído1 Unidad."", ""price_product""=>""2.10 €""}]",https://www.petsonic.com/5847-large_default/hobbit-alf-rosco-piel-fluor-para-perros.jpg
Hueso Jamón para Perro,"[{""type_product""=>""IVA incluídoTalla Unica"", ""price_product""=>""1.25 €""}]",https://www.petsonic.com/3152-large_default/hobbit-alf-hueso-jamon-para-perros.jpg
Hueso de Ternera para Perro,"[{""type_product""=>""IVA incluído30 cm45 cm"", ""price_product""=>""4.50 €  4.75 €""}]",https://www.petsonic.com/12790-large_default/hueso-ternera-para-perro.jpg
Hueso de Calcio Corto para Perro,"[{""type_product""=>""IVA incluído1 Unidad."", ""price_product""=>""1.40 €""}]",https://www.petsonic.com/5846-large_default/hobbit-alf-hueso-calcio-corto-para-perros.jpg
Hueso Ternera con Calcio,"[{""type_product""=>""IVA incluído1 Unidad."", ""price_product""=>""2.50 €""}]",https://www.petsonic.com/9577-large_default/hobbit-alf-hueso-ternera-calcio-para-perros.jpg
Hueso Ternera Ahumado para Perro,"[{""type_product""=>""IVA incluído1 Unidad."", ""price_product""=>""2.60 €""}]",https://www.petsonic.com/9578-large_default/hobbit-alf-hueso-ternera-ahumado-para-perros.jpg
Huesos Piel Prensada para Perro,"[{""type_product""=>""IVA incluído2 x 8 cm14 cm21.5 cm27 cm32 cm"", ""price_product""=>""1.25 €  1.50 €  3.60 €  4.15 €  5.95 €""}]",https://www.petsonic.com/12999-large_default/huesos-piel-prensada-para-perro.jpg
Huesos Marrowbone Nylon Rellenos para Perro,"[{""type_product""=>""IVA incluído9 cm11.5 cm13.5 cm19 cm23 cm"", ""price_product""=>""3.40 €  4.55 €  6.20 €  8.60 €  11.40 €""}]",https://www.petsonic.com/6288-large_default/the-company-of-animals-huesos-marrowbone-nylon-rellenos-para-perros.jpg
Hueso Nylon Sabores Gourmet para Perro,"[{""type_product""=>""IVA incluídoPolloFaisanCiervoTernera.SalmónLangostino a la BarbacoaPato"", ""price_product""=>""5.95 €  5.95 €  5.95 €  5.95 €  5.95 €  5.95 €  5.95 €""}]",https://www.petsonic.com/11953-large_default/tasty-bone-hueso-nylon-sabores-gourmet-para-perros.jpg
Hueso Nylon Sabores para Perro Toy,"[{""type_product""=>""IVA incluídoPolloBaconTernera.Cordero"", ""price_product""=>""5.45 €  5.45 €  5.45 €  5.45 €""}]",https://www.petsonic.com/10958-large_default/tasty-bone-hueso-nylon-sabores-toy-para-perros.jpg
Hueso Nylon Sabores para Perro Pequeño,"[{""type_product""=>""IVA incluídoPolloBaconTernera.Cordero"", ""price_product""=>""6.75 €  6.75 €  6.75 €  6.75 €""}]",https://www.petsonic.com/10966-large_default/tasty-bone-hueso-nylon-sabores-pequeno-para-perros.jpg
Hueso Nylon Sabores para Perro Grande,"[{""type_product""=>""IVA incluídoPolloBaconTernera.Cordero"", ""price_product""=>""11.75 €  11.75 €  11.75 €  11.75 €""}]",https://www.petsonic.com/10972-large_default/tasty-bone-hueso-nylon-sabores-grande-para-perros.jpg
Pack 2 Huesos Nylon Sabores para Perro Toy,"[{""type_product""=>""IVA incluídoPato + FaisanTernera + PolloBarbacoa + TerneraTernera + Bacon"", ""price_product""=>""10.15 €  10.15 €  10.15 €  10.15 €""}]",https://www.petsonic.com/10975-large_default/tasty-bone-pack-2-huesos-nylon-sabores-toy-para-perros.jpg
Pack 2 Huesos Nylon Sabores para Perro Pequeño,"[{""type_product""=>""IVA incluídoPato + FaisanTernera + PolloBarbacoa + TerneraTernera + Bacon"", ""price_product""=>""13.15 €  13.15 €  13.15 €  13.15 €""}]",https://www.petsonic.com/10979-large_default/tasty-bone-pack-2-huesos-nylon-sabores-pequeno-para-perros.jpg
Hueso de Nylon Sabores para Perro Gigante,"[{""type_product""=>""IVA incluídoPolloBaconTernera.Cordero"", ""price_product""=>""19.20 €  19.20 €  19.20 €  19.20 €""}]",https://www.petsonic.com/10983-large_default/tasty-bone-hueso-nylon-sabores-gigante-para-perros.jpg
Hueso Nylon Trío Sabores para Perro Pequeño,"[{""type_product""=>""IVA incluídoPolloBaconTernera.Cordero"", ""price_product""=>""14.40 €  14.40 €  14.40 €  14.40 €""}]",https://www.petsonic.com/10988-large_default/tasty-bone-hueso-nylon-trio-sabores-pequeno-para-perros.jpg
Hueso Nylon Trío sabores para Perro Grande,"[{""type_product""=>""IVA incluídoPolloBaconTernera.Cordero"", ""price_product""=>""16.80 €  16.80 €  16.80 €  16.80 €""}]",https://www.petsonic.com/10993-large_default/tasty-bone-hueso-nylon-trio-sabores-grande-para-perros.jpg
Orejas de Conejo Deshidratadas para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""4.70 €""}]",https://www.petsonic.com/11775-large_default/pepper-s-choice-orejas-conejo-deshidratadas-para-perros.jpg
Piel de Ciervo Deshidratada para Perro,"[{""type_product""=>""IVA incluído150 Gr."", ""price_product""=>""6.75 €""}]",https://www.petsonic.com/11774-large_default/pepper-s-choice-piel-ciervo-deshidratada-para-perros.jpg
Orejas de Cerda Extra para Perro,"[{""type_product""=>""IVA incluído5 Unidades.25 Unidades"", ""price_product""=>""6.15 €  29.25 €""}]",https://www.petsonic.com/8755-large_default/hobbit-alf-orejas-cerda-extra-para-perros.jpg
Oreja de Cerdo,"[{""type_product""=>""IVA incluído1 Unidad."", ""price_product""=>""1.50 €""}]",https://www.petsonic.com/3158-large_default/hobbit-alf-oreja-cerdo-para-perros.jpg
Oreja de Vaca Deshidratada para Perro,"[{""type_product""=>""IVA incluído1 Unidad."", ""price_product""=>""0.60 €""}]",https://www.petsonic.com/9993-large_default/hobbit-alf-oreja-vaca-deshidratada-para-perros.jpg
Zapato Piel Masticable para Perro (10 unidades),"[{""type_product""=>""IVA incluído12 cm20 cm"", ""price_product""=>""6.90 €  15.90 €""}]",https://www.petsonic.com/5867-large_default/trixie-zapato-piel-masticable-10-unidades-para-perros.jpg
Tendón de Cuero para Perro,"[{""type_product""=>""IVA incluído100 Gr.1 Kg."", ""price_product""=>""3.78 €  13.95 €""}]",https://www.petsonic.com/3161-large_default/hobbit-alf-tendon-cuero-para-perros.jpg
Pezuña de Ternera Rellena para Perro,"[{""type_product""=>""IVA incluído1 Unidad."", ""price_product""=>""1.40 €""}]",https://www.petsonic.com/8214-large_default/hobbit-alf-pezuna-ternera-rellena-para-perros.jpg
Nervio de Cerdo Trenzado para Perro,"[{""type_product""=>""IVA incluído20 cm"", ""price_product""=>""1.90 €""}]",https://www.petsonic.com/12822-large_default/nervio-cerdo-trenzado-para-perro.jpg
Nervio de Toro 15 cm para Perro,"[{""type_product""=>""IVA incluído10 Unidades.40 Unidades."", ""price_product""=>""12.15 €  45.35 €""}]",https://www.petsonic.com/3172-large_default/hobbit-alf-nervio-toro-15-cm-para-perros.jpg
Puntas de Nervio de Toro,"[{""type_product""=>""IVA incluído500 Gr."", ""price_product""=>""11.20 €""}]",https://www.petsonic.com/3164-large_default/hobbit-alf-puntas-nervio-toro-para-perros.jpg
35 Und. Nervio Bovino Nayeco,[],https://www.petsonic.com/3173-large_default/nayeco-35-und-nervio-bovino-para-perros.jpg
Nervio de Toro 20cm para Perros,"[{""type_product""=>""IVA incluído7 Unidades."", ""price_product""=>""13.90 €""}]",https://www.petsonic.com/3169-large_default/hobbit-alf-nervio-toro-20cm-para-perros.jpg
Nervio de Toro 60-70cm para Perro,"[{""type_product""=>""IVA incluído1 Unidad.Pack 10 unidades"", ""price_product""=>""4.75 €  47.30 €""}]",https://www.petsonic.com/3196-large_default/hobbit-alf-nervio-toro-60-70cm-para-perros.jpg
Cigarrillos Colores de Piel para Perro,"[{""type_product""=>""IVA incluído100 unidades"", ""price_product""=>""4.95 €""}]",https://www.petsonic.com/8518-large_default/dimac-cigarrillos-colores-piel-para-perros.jpg
Palitos Mordedores de Piel para Perro,"[{""type_product""=>""IVA incluído4 Unidades."", ""price_product""=>""1.60 €""}]",https://www.petsonic.com/9463-large_default/ferribiella-palitos-mordedores-piel-para-perros.jpg
Snack de Piel para Perro,"[{""type_product""=>""IVA incluído4 Unidades"", ""price_product""=>""9.95 €""}]",https://www.petsonic.com/10104-large_default/bravo-snack-piel-para-perros.jpg
Snack Piel Surtido para Perro,"[{""type_product""=>""IVA incluído7 Unidades."", ""price_product""=>""12.95 €""}]",https://www.petsonic.com/10105-large_default/bravo-snack-piel-surtido-para-perros.jpg
Palitos de Piel para Perro 100 unidades,"[{""type_product""=>""IVA incluídoØ 5 a 6 mmØ 7 a 8 mmØ 9 a 10 mm"", ""price_product""=>""8.55 €  10.70 €  16.75 €""}]",https://www.petsonic.com/8392-large_default/trixie-palitos-piel-100-unidades-para-perros.jpg
Tira de Tendón para Perro,"[{""type_product""=>""IVA incluído1 Unidad."", ""price_product""=>""0.85 €""}]",https://www.petsonic.com/3168-large_default/hobbit-alf-tira-tendon-para-perros.jpg
Tendón Extra 20cm para Perro,"[{""type_product""=>""IVA incluído1 Unidad."", ""price_product""=>""1.75 €""}]",https://www.petsonic.com/5849-large_default/hobbit-alf-tendon-extra-20cm-para-perros.jpg
Busy Buddy Recambio Premio Natural para Perro,"[{""type_product""=>""IVA incluídoTalla 1Talla 2Talla 3"", ""price_product""=>""2.95 €  6.30 €  8.80 €""}]",https://www.petsonic.com/8506-large_default/nayeco-busy-buddy-recambio-premio-natural-para-perros.jpg
Huesos Prensados de Arroz para Perro,"[{""type_product""=>""IVA incluído2 Unidades"", ""price_product""=>""2.15 €""}]",https://www.petsonic.com/6612-large_default/trixie-huesos-prensados-arroz-para-perros.jpg
Rollito de Tripa Relleno de Yogur para Perro,"[{""type_product""=>""IVA incluído100 Unidades"", ""price_product""=>""64.45 €""}]",https://www.petsonic.com/7167-large_default/trixie-rollito-tripa-relleno-yogur-para-perros.jpg
Snack-Premio Paté Hígado,"[{""type_product""=>""IVA incluído110 Gr."", ""price_product""=>""3.30 €""}]",https://www.petsonic.com/8393-large_default/trixie-snack-premio-pate-higado-para-perros.jpg
Snack Paté de Bacon para Perro,"[{""type_product""=>""IVA incluído110 Gr."", ""price_product""=>""3.75 €""}]",https://www.petsonic.com/12408-large_default/snack-pate-bacon-para-perro.jpg
Snack Paté de Salmón para Perro,"[{""type_product""=>""IVA incluído110 Gr."", ""price_product""=>""3.75 €""}]",https://www.petsonic.com/12407-large_default/snack-pate-salmon-para-perro.jpg
Snacks Vitaminados Sabor Yogur para Perro,"[{""type_product""=>""IVA incluído75 Gr."", ""price_product""=>""1.50 €""}]",https://www.petsonic.com/8411-large_default/trixie-snacks-vitaminados-sabor-yogur-para-perros.jpg
Tableta Chocolate para Perros,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""1.50 €""}]",https://www.petsonic.com/6614-large_default/trixie-tableta-chocolate-para-perros.jpg
Tableta Chocolate Blanco para Perros,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""1.50 €""}]",https://www.petsonic.com/6613-large_default/trixie-tableta-chocolate-blanco-para-perros.jpg
Snacks Tiras de Pollo Deshidratado para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""3.10 €""}]",https://www.petsonic.com/8406-large_default/trixie-snacks-tiras-pollo-deshidratado-para-perros.jpg
Snack Pollo y Merluza para Perro,"[{""type_product""=>""IVA incluído75 Gr."", ""price_product""=>""1.95 €""}]",https://www.petsonic.com/12125-large_default/snack-pollo-merluza-para-perro.jpg
Snacks Crispy Duck para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""3.95 €""}]",https://www.petsonic.com/12124-large_default/snacks-cripspy-duck-para-perro.jpg
Snakcs Pollo y Plátano para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""2.95 €""}]",https://www.petsonic.com/12403-large_default/snakcs-pollo-platano-para-perro.jpg
Snack Pollo y Queso para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""2.95 €""}]",https://www.petsonic.com/12404-large_default/snack-pollo-queso-para-perro.jpg
Snacks Bites Pato para Perro,"[{""type_product""=>""IVA incluído80 Gr"", ""price_product""=>""2.95 €""}]",https://www.petsonic.com/12447-large_default/snacks-bites-pato-para-perro.jpg
Snack Pato y Arroz para Perro,"[{""type_product""=>""IVA incluído80 Gr"", ""price_product""=>""2.95 €""}]",https://www.petsonic.com/12406-large_default/snack-pato-arroz-para-perro.jpg
Snack Pato para Perro,"[{""type_product""=>""IVA incluído80 Gr"", ""price_product""=>""2.95 €""}]",https://www.petsonic.com/12405-large_default/snack-pato-para-perro.jpg
Braaaf Hueso de piel de pescado para Perro,"[{""type_product""=>""IVA incluído90 Gr100 Gr.120 gr"", ""price_product""=>""5.75 €  5.95 €  6.50 €""}]",https://www.petsonic.com/12144-large_default/hueso-piel-pescado-para-perro.jpg
Huesos Delibones para Perro,"[{""type_product""=>""IVA incluído7 cm11 cm"", ""price_product""=>""3.25 €  3.50 €""}]",https://www.petsonic.com/13301-large_default/huesos-delibones-para-perro.jpg
Super Star Snacks Adiestramiento para Perro.,"[{""type_product""=>""IVA incluído75 Gr."", ""price_product""=>""3.95 €""}]",https://www.petsonic.com/5892-large_default/fish4dogs-super-star-snacks-adiestramiento-para-perros.jpg
Sea Jerky Tiras de Piel de Pescado Deshidratado para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""3.95 €""}]",https://www.petsonic.com/3214-large_default/fish4dogs-sea-jerky-tiras-piel-pescado-deshidratado-para-perros.jpg
Sea Wraps con Bacalao y Boniato para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""3.95 €""}]",https://www.petsonic.com/3257-large_default/fish4dogs-sea-wraps-bacalao-boniato-para-perros.jpg
Sea Jerky Trenzas de Pescado Deshidratado para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""3.95 €""}]",https://www.petsonic.com/3220-large_default/fish4dogs-sea-jerky-trenzas-pescado-deshidratado-para-perros.jpg
Sea Jerky Tacos de Pescado Deshidratado para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""3.95 €""}]",https://www.petsonic.com/3218-large_default/fish4dogs-sea-jerky-tacos-pescado-deshidratado-para-perros.jpg
Sea Jerky Taquitos de Pescado Pequeños Deshidratados para Perro,"[{""type_product""=>""IVA incluído100 Gr."", ""price_product""=>""3.95 €""}]",https://www.petsonic.com/3216-large_default/fish4dogs-sea-jerky-taquitos-pescado-pequenos-deshidratados-para-perros.jpg
